registration_no,book_no,book_label,district,office,deed_type,registration_date,presentation_date,consideration_amount,old_reg_no,year,has_scan,has_pdf,source
910320700589,1,SALE,BOLANGIR,PATNAGARH,SALE IMMOVABLE,11-Nov-2007,11-Nov-2007,60000,589,2007,True,True,render_gcs_ingest
910010503250,1,SALE,ANGUL,UNKNOWN,SALE IMMOVABLE,26-Sep-2005,23-Aug-2005,15600,,2005,True,True,render_gcs_ingest
910060307950,1,SALE,BALASORE,UNKNOWN,LEASE ADVANCE WITH RENT IMMOVABLE,11-Dec-2003,11-Dec-2003,1200,7950,2003,True,True,render_gcs_ingest
911190900948,1,SALE,UNKNOWN,UNKNOWN,SALE IMMOVABLE,,25-Dec-2009,,948,2009,True,True,render_gcs_ingest
910760500359,1,SALE,JAGATSINGHPUR,RAGHUNATHPUR,SALE IMMOVABLE,,,12500,359,2005,True,True,render_gcs_ingest
910010904456,1,SALE,UNKNOWN,UNKNOWN,SALE IMMOVABLE,,07-Oct-2009,167814,,2009,True,True,render_gcs_ingest
910010500716,1,SALE,UNKNOWN,UNKNOWN,SALE IMMOVABLE,29-Apr-2005,18-Feb-2005,900,716,2005,True,True,render_gcs_ingest
910010502100,1,SALE,UNKNOWN,UNKNOWN,SALE IMMOVABLE,,,,,2005,True,True,render_gcs_ingest
910780800846,1,SALE,UNKNOWN,UNKNOWN,SALE IMMOVABLE,11-May-2008,,12000,846,2008,True,True,render_gcs_ingest
910020301159,1,SALE,ANGUL,ATHAMALLIK,SALE IMMOVABLE,19-Nov-2003,19-Nov-2003,1100,1159,2003,True,True,render_gcs_ingest
910020500465,1,SALE,ANGUL,ATHAMALLIK,SALE IMMOVABLE,11-Jun-2005,11-Jun-2005,0,465,2005,True,True,render_gcs_ingest
910030300420,1,SALE,ANGUL,CHHENDIPADA,SALE IMMOVABLE,,,24948,420,,True,True,render_gcs_ingest
910010502091,1,SALE,UNKNOWN,UNKNOWN,SALE IMMOVABLE,,17-May-2005,,,2005,True,True,render_gcs_ingest
910620501629,1,SALE,GANJAM,BUGUDA,SALE IMMOVABLE,06-Mar-2005,06-Mar-2005,0,1629,2005,True,True,render_gcs_ingest
910060304143,1,SALE,UNKNOWN,UNKNOWN,RECONVEYANCE OF MORTGAGE,,,,,2003,True,True,render_gcs_ingest
910060401336,1,SALE,BALASORE,BALASORE,SALE IMMOVABLE,28-Feb-2004,28-Feb-2004,17380,1336,2004,True,True,render_gcs_ingest
910610504314,1,SALE,GANJAM,BERHAMPUR-I,RELEASE - MORE THAN RS.1000,18-Jul-2005,11-Jun-2005,20000,4314,2005,True,True,render_gcs_ingest
910010700532,1,SALE,UNKNOWN,UNKNOWN,SALE IMMOVABLE,,,53800,,2007,True,True,render_gcs_ingest
910010302111,1,SALE,ANGUL,UNKNOWN,SALE IMMOVABLE,30-Sep-2003,,9300,,2003,True,True,render_gcs_ingest
931620900086,3,WILL,UNKNOWN,SAMBALPUR,SALE IMMOVABLE,,,0,86,2009,True,True,render_gcs_ingest
910010301213,1,SALE,UNKNOWN,UNKNOWN,RECONVEYANCE OF MORTGAGE,,,79000,,2003,True,True,render_gcs_ingest
910050500887,1,SALE,UNKNOWN,UNKNOWN,SALE IMMOVABLE,02-Nov-2005,,30000,887,2005,True,True,render_gcs_ingest
910010900768,1,SALE,UNKNOWN,UNKNOWN,SALE IMMOVABLE,,,21000,768,2009,True,True,render_gcs_ingest
930860400091,3,WILL,JHARSUGUDA,UNKNOWN,OPEN WILL,05-Nov-2004,05-Nov-2004,,,2004,True,True,render_gcs_ingest
930650800003,3,WILL,GANJAM,KABISURYANAGAR,OPEN WILL,,22-Feb-2008,,3,2008,True,True,render_gcs_ingest
931700800094,3,WILL,SUNDARGARH,SUNDERGARH,OPEN WILL,25-Apr-2008,,,94,2008,True,True,render_gcs_ingest
930600300178,3,WILL,GANJAM,UNKNOWN,OPEN WILL,15-Oct-2003,15-Oct-2003,,178,2003,True,True,render_gcs_ingest
930500400025,3,WILL,DHENKANAL,DHENKANAL,OPEN WILL,06-Jul-2004,02-Jun-2004,,25,2004,True,True,render_gcs_ingest
930610000029,3,WILL,GANJAM,BERHAMPUR-I,OPEN WILL,02-Mar-2000,18-Feb-2000,,29,2000,True,False,render_gcs_ingest
930880100014,3,WILL,UNKNOWN,UNKNOWN,OPEN WILL,,,,,,True,True,render_gcs_ingest
931209900013,3,WILL,UNKNOWN,UNKNOWN,OPEN WILL,27-Jul-1999,27-Jul-1999,,13,1999,True,False,render_gcs_ingest
931520900008,3,WILL,UNKNOWN,UNKNOWN,OPEN WILL,,,,,2009,True,True,render_gcs_ingest
931179700022,3,WILL,KORAPUT,KORAPUT(JEYPORE),OPEN WILL,05-Dec-1997,19-Sep-1997,,22,1997,True,True,render_gcs_ingest
930579700055,3,WILL,UNKNOWN,UNKNOWN,OPEN WILL,,,,,1997,True,True,render_gcs_ingest
931080000011,3,WILL,KHURDA,KHURDA(BBSR),OPEN WILL,28-Feb-2000,28-Feb-2000,,11,2000,True,True,render_gcs_ingest
930690400009,3,WILL,GANJAM,SORADA,OPEN WILL,,,,,2004,True,True,render_gcs_ingest
931510600003,3,WILL,PURI,KAKATPUR,OPEN WILL,06-Jun-2006,06-Jun-2006,,3,2006,True,True,render_gcs_ingest
931480300027,3,WILL,PURI,PURI,OPEN WILL,,,,27,,True,True,render_gcs_ingest
930660400003,3,WILL,UNKNOWN,UNKNOWN,OPEN WILL,25-Feb-2004,,,3,2004,True,True,render_gcs_ingest
931670500020,3,WILL,UNKNOWN,UNKNOWN,OPEN WILL,04-Jul-2005,04-Jul-2005,,,2005,True,True,render_gcs_ingest
931179600019,3,WILL,KORAPUT,UNKNOWN,OPEN WILL,18-Nov-1996,06-Sep-1996,,19,1996,True,True,render_gcs_ingest
930390000039,3,WILL,CUTTACK,CUTTACK,CANCELLATION OF OPEN WILL,04-Aug-2000,04-Aug-2000,,39,2000,True,True,render_gcs_ingest
930390100044,3,WILL,CUTTACK,CUTTACK,OPEN WILL,01-Jun-2001,01-Jun-2001,,44,2001,True,True,render_gcs_ingest
930610500013,3,WILL,GANJAM,BERHAMPUR-I,OPEN WILL,24-Jan-2005,24-Jan-2005,,13,2005,True,True,render_gcs_ingest
930380500026,3,WILL,BOUDH,UNKNOWN,OPEN WILL,26-Sep-2005,,,,2005,True,True,render_gcs_ingest
940390200422,4,MISC,CUTTACK,CUTTACK,ADOPTION,24-Jun-2002,24-Jun-2002,,422,2002,True,True,render_gcs_ingest
931700400148,3,WILL,SUNDARGARH,SUNDERGARH,OPEN WILL,08-Nov-2004,08-Nov-2004,,148,2004,True,True,render_gcs_ingest
931359600002,3,WILL,NABARANGPUR,KODINGA,OPEN WILL,11-Mar-1996,11-Mar-1996,,2,1996,True,True,render_gcs_ingest
930610900053,3,WILL,GANJAM,BERHAMPUR-I,OPEN WILL,13-Mar-2009,02-Mar-2009,,53,2009,True,True,render_gcs_ingest
940399800293,4,MISC,UNKNOWN,CUTTACK,ADOPTION,,,,,1998,True,False,render_gcs_ingest
930620500004,3,WILL,GANJAM,UNKNOWN,OPEN WILL,,,,,2005,True,True,render_gcs_ingest
931480200035,3,WILL,PURI,PURI,OPEN WILL,01-Jun-2002,01-Jun-2002,,,2002,True,True,render_gcs_ingest
931660000001,3,WILL,UNKNOWN,UNKNOWN,OPEN WILL,,,,,2000,True,True,render_gcs_ingest
930600700008,3,WILL,GANJAM,BERHAMPUR-II,OPEN WILL,12-Jan-2007,12-Jan-2007,,8,2007,True,True,render_gcs_ingest
930660400020,3,WILL,UNKNOWN,UNKNOWN,OPEN WILL,,,,,2004,True,True,render_gcs_ingest
941080200333,4,MISC,KHURDA,UNKNOWN,GENERAL POA WITHOUT PROPERTY,,,,333,2002,True,True,render_gcs_ingest
941139700660,4,MISC,UNKNOWN,UNKNOWN,GENERAL AGREEMENT,,,,,1997,True,True,render_gcs_ingest
930710900001,3,WILL,GANJAM,CHIKITI,OTHER DEED,,,,,2009,True,True,render_gcs_ingest
940469800043,4,MISC,CUTTACK,NIALI,REGISTRATION OF MARRIAGE U/S 15,27-Oct-1998,27-Oct-1998,,43,1998,True,True,render_gcs_ingest
930640700026,3,WILL,GANJAM,HINJILI,OTHER DEED,09-Apr-2007,09-Apr-2007,,26,2007,True,True,render_gcs_ingest
910010602340,1,SALE,UNKNOWN,UNKNOWN,OTHER DEED,,,39000,,2006,True,True,render_gcs_ingest
940399700111,4,MISC,CUTTACK,CUTTACK,GENERAL AGREEMENT,20-Mar-1997,17-Mar-1997,,111,1997,True,True,render_gcs_ingest
940619700294,4,MISC,GANJAM,BERHAMPUR-I,GENERAL POA WITHOUT PROPERTY,14-Aug-1997,08-Aug-1997,,294,1997,True,True,render_gcs_ingest
940390200524,4,MISC,UNKNOWN,UNKNOWN,GENERAL AGREEMENT,,,,,2002,True,True,render_gcs_ingest
940619800222,4,MISC,UNKNOWN,UNKNOWN,GENERAL AGREEMENT,,,,,1998,True,True,render_gcs_ingest
940579700100,4,MISC,UNKNOWN,UNKNOWN,GENERAL AGREEMENT,,,,100,1997,True,False,render_gcs_ingest
940600200133,4,MISC,GANJAM,BERHAMPUR-II,GENERAL POA WITHOUT PROPERTY,,,,,,True,True,render_gcs_ingest
940399800292,4,MISC,CUTTACK,CUTTACK,GENERAL POA WITHOUT PROPERTY,08-Jun-1998,08-Jun-1998,,292,1998,True,True,render_gcs_ingest
941080200046,4,MISC,KHURDA,KHURDA(BBSR),GENERAL POA WITHOUT PROPERTY,15-Jan-2002,15-Jan-2002,,,2002,True,True,render_gcs_ingest
940099500001,4,MISC,UNKNOWN,UNKNOWN,OTHER DEED,,,,,,True,True,render_gcs_ingest
940090200028,4,MISC,BALASORE,JALESWAR,REGISTRATION OF MARRIAGE U/S 15,04-Jun-2002,04-Jun-2002,,28,2002,True,False,render_gcs_ingest
940399800273,4,MISC,UNKNOWN,UNKNOWN,GENERAL AGREEMENT,,,,,1998,True,True,render_gcs_ingest
940470200009,4,MISC,CUTTACK,SALIPUR,REGISTRATION OF MARRIAGE U/S 15,04-Apr-2002,04-Apr-2002,,9,2002,True,True,render_gcs_ingest
940010200028,4,MISC,UNKNOWN,UNKNOWN,CANCELLATION OF POA,,,,,2002,True,True,render_gcs_ingest
940609600215,4,MISC,GANJAM,BERHAMPUR-II,GENERAL POA WITHOUT PROPERTY,22-Jul-1996,05-Jul-1996,,215,1996,True,True,render_gcs_ingest
941080200211,4,MISC,UNKNOWN,KHURDA(BBSR),TRUST,07-Feb-2002,29-Jan-2002,,211,2002,True,True,render_gcs_ingest
940619700168,4,MISC,UNKNOWN,UNKNOWN,GENERAL POA WITHOUT PROPERTY,,,,,1997,True,True,render_gcs_ingest
940399800088,4,MISC,CUTTACK,CUTTACK,REGISTRATION OF MARRIAGE U/S 15,07-Mar-1998,07-Mar-1998,,88,1998,True,True,render_gcs_ingest
940610200143,4,MISC,UNKNOWN,BERHAMPUR-I,GENERAL POA WITHOUT PROPERTY,24-Jul-2002,26-Jun-2002,,143,2002,True,False,render_gcs_ingest
941080200523,4,MISC,UNKNOWN,UNKNOWN,GENERAL AGREEMENT,,,,,2002,True,True,render_gcs_ingest
940600200119,4,MISC,GANJAM,BERHAMPUR-II,GENERAL POA WITHOUT PROPERTY,12-Apr-2002,12-Apr-2002,,119,2002,True,True,render_gcs_ingest
940399700379,4,MISC,UNKNOWN,UNKNOWN,GENERAL POA WITHOUT PROPERTY,,,,,1997,True,True,render_gcs_ingest
940600200195,4,MISC,UNKNOWN,BERHAMPUR-II,GENERAL POA WITHOUT PROPERTY,23-May-2002,,,,2002,True,True,render_gcs_ingest
941080200311,4,MISC,UNKNOWN,UNKNOWN,OTHER DEED,13-Feb-2002,,,,2002,True,True,render_gcs_ingest
940609700192,4,MISC,GANJAM,BERHAMPUR-II,GENERAL POA WITHOUT PROPERTY,28-May-1997,,,192,1997,True,True,render_gcs_ingest
911120800405,1,SALE,KHURDA,JATANI,OTHER DEED,01-Jun-2008,01-Jun-2008,2000,405,2008,True,True,render_gcs_ingest
940619700436,4,MISC,GANJAM,BERHAMPUR-I,GENERAL AGREEMENT,15-Dec-1997,15-Dec-1997,200000,436,1997,True,True,render_gcs_ingest
910090702296,1,SALE,UNKNOWN,UNKNOWN,SALE IMMOVABLE,,,64000,,2007,True,False,render_gcs_ingest
910010500225,1,SALE,ANGUL,UNKNOWN,SALE IMMOVABLE,,17-Jan-2005,,,2005,True,True,render_gcs_ingest
910170000965,1,SALE,BARGARH,PADMAPUR,SALE IMMOVABLE,15-Jun-2000,15-Jun-2000,21000,965,2000,True,True,render_gcs_ingest
910010701032,1,SALE,UNKNOWN,UNKNOWN,SALE IMMOVABLE,,,16000,,2007,True,True,render_gcs_ingest
910050300567,1,SALE,UNKNOWN,UNKNOWN,SALE IMMOVABLE,,12-May-2003,,567,2003,True,True,render_gcs_ingest
910010504369,1,SALE,UNKNOWN,UNKNOWN,SALE IMMOVABLE,,,19000,,2005,True,True,render_gcs_ingest
910010504261,1,SALE,UNKNOWN,UNKNOWN,SALE IMMOVABLE,,,0,,2005,True,True,render_gcs_ingest
910010300098,1,SALE,UNKNOWN,UNKNOWN,SALE IMMOVABLE,,,,,2003,True,True,render_gcs_ingest
910740900822,1,SALE,JAGATSINGHPUR,DEBIDOL,SALE IMMOVABLE,22-Nov-2009,22-Nov-2009,4554,822,2009,True,True,render_gcs_ingest
910010901695,1,SALE,UNKNOWN,UNKNOWN,SALE IMMOVABLE,09-Apr-2009,09-Apr-2009,4950,1695,2009,True,True,render_gcs_ingest
910070500334,1,SALE,BALASORE,BALIAPAL,SALE IMMOVABLE,11-Dec-2005,11-Dec-2005,30600,334,2005,True,True,render_gcs_ingest
910010301134,1,SALE,UNKNOWN,UNKNOWN,RECONVEYANCE OF MORTGAGE,,,,,,True,True,render_gcs_ingest
910010400937,1,SALE,UNKNOWN,UNKNOWN,SALE IMMOVABLE,,,20520,,2004,True,True,render_gcs_ingest
910960200159,1,SALE,UNKNOWN,UNKNOWN,SALE IMMOVABLE,,,,,2002,True,True,render_gcs_ingest
910010301394,1,SALE,ANGUL,UNKNOWN,SALE IMMOVABLE,,,32450,,2003,True,True,render_gcs_ingest
911560900709,1,SALE,UNKNOWN,UNKNOWN,RECONVEYANCE OF MORTGAGE,,,,,,True,False,render_gcs_ingest
911430502032,1,SALE,UNKNOWN,KHARIAR,LEASE RENT RESERVED(IMMOVABLE),,,,,,True,True,render_gcs_ingest
910310300777,1,SALE,BOLANGIR,BALANGIR,SALE IMMOVABLE,12-Apr-2003,12-Apr-2003,4000,777,2003,True,True,render_gcs_ingest
931179800046,3,WILL,KORAPUT,KORAPUT(JEYPORE),OPEN WILL,30-Oct-1998,30-Oct-1998,,46,1998,True,True,render_gcs_ingest
930600500042,3,WILL,UNKNOWN,UNKNOWN,OPEN WILL,,,,,2005,True,True,render_gcs_ingest
930609900046,3,WILL,GANJAM,BERHAMPUR-II,OPEN WILL,22-Mar-1999,22-Mar-1999,,46,1999,True,True,render_gcs_ingest
931080700079,3,WILL,UNKNOWN,KHURDA(BBSR),OPEN WILL,13-Jul-2007,,,79,2007,True,True,render_gcs_ingest
931260600101,3,WILL,MAYURBHANJ,MAYURBHANJ,OPEN WILL,04-Dec-2006,04-Dec-2006,,101,2006,True,True,render_gcs_ingest
931200600021,3,WILL,UNKNOWN,KOTPAD,OPEN WILL,21-Apr-2006,21-Apr-2006,,21,2006,True,True,render_gcs_ingest
930619900027,3,WILL,GANJAM,BERHAMPUR-I,OPEN WILL,12-Apr-1999,15-Mar-1999,,27,1999,True,True,render_gcs_ingest
930659900021,3,WILL,GANJAM,KABISURYANAGAR,SEALED WILL DEPOSITION,27-Aug-1999,27-Aug-1999,,21,1999,True,True,render_gcs_ingest
931180400010,3,WILL,UNKNOWN,UNKNOWN,OPEN WILL,,,,,2004,True,True,render_gcs_ingest
930600400115,3,WILL,GANJAM,BERHAMPUR-II,OPEN WILL,18-May-2004,18-May-2004,,115,2004,True,True,render_gcs_ingest
930860500105,3,WILL,JHARSUGUDA,JHARSUGUDA,OPEN WILL,19-Dec-2005,19-Dec-2005,,105,2005,True,True,render_gcs_ingest
930600100139,3,WILL,UNKNOWN,BERHAMPUR-II,OPEN WILL,,17-Jul-2001,,,2001,True,True,render_gcs_ingest
930660200005,3,WILL,GANJAM,KHALLIKOTE,OPEN WILL,19-Jun-2002,19-Jun-2002,,5,2002,True,False,render_gcs_ingest
931670100025,3,WILL,UNKNOWN,UNKNOWN,OPEN WILL,,,,,2001,True,True,render_gcs_ingest
930610600087,3,WILL,UNKNOWN,UNKNOWN,OPEN WILL,24-May-2006,24-May-2006,,87,2006,True,True,render_gcs_ingest
930610300078,3,WILL,GANJAM,BERHAMPUR-I,OPEN WILL,,05-Jun-2003,,78,2003,True,True,render_gcs_ingest
930370700019,3,WILL,BOUDH,BOUDH,OPEN WILL,,04-May-2007,,,2007,True,True,render_gcs_ingest
930480100001,3,WILL,CUTTACK,TIGIRIA,OPEN WILL,,27-Nov-2001,,1,2001,True,True,render_gcs_ingest
930609700176,3,WILL,GANJAM,BERHAMPUR-II,OPEN WILL,18-Oct-1997,18-Oct-1997,,176,1997,True,True,render_gcs_ingest
930610700223,3,WILL,UNKNOWN,UNKNOWN,OPEN WILL,,,,,2007,True,True,render_gcs_ingest
930889800026,3,WILL,KALAHANDI,BHAWANIPATNA,OPEN WILL,09-Dec-1998,09-Dec-1998,,26,1998,True,True,render_gcs_ingest
930409800003,3,WILL,UNKNOWN,ATHAGARGH,OPEN WILL,,,,,1998,True,True,render_gcs_ingest
930630400046,3,WILL,UNKNOWN,DIGAPAHANDI,OPEN WILL,,,,,2004,True,True,render_gcs_ingest
931080100023,3,WILL,UNKNOWN,UNKNOWN,OPEN WILL,,,,,2001,True,True,render_gcs_ingest
930609600146,3,WILL,GANJAM,BERHAMPUR-II,OPEN WILL,19-Aug-1996,06-Aug-1996,,146,1996,True,True,render_gcs_ingest
930490000025,3,WILL,DEOGARH,DEOGARH,OPEN WILL,08-Sep-2000,08-Sep-2000,,25,2000,True,True,render_gcs_ingest
930600200127,3,WILL,GANJAM,UNKNOWN,OPEN WILL,,,,127,2002,True,True,render_gcs_ingest
931700800073,3,WILL,SUNDARGARH,SUNDERGARH,OPEN WILL,20-Mar-2008,20-Mar-2008,,,2008,True,True,render_gcs_ingest
931700300125,3,WILL,UNKNOWN,UNKNOWN,OPEN WILL,,,,,2003,True,True,render_gcs_ingest
930579700051,3,WILL,UNKNOWN,UNKNOWN,OPEN WILL,,,,,1997,True,True,render_gcs_ingest
930600800052,3,WILL,GANJAM,BERHAMPUR-II,OPEN WILL,17-Apr-2008,17-Apr-2008,,52,2008,True,True,render_gcs_ingest
941080200090,4,MISC,KHURDA,UNKNOWN,GENERAL AGREEMENT,,,115000,,2002,True,True,render_gcs_ingest
940730200011,4,MISC,UNKNOWN,UNKNOWN,POA WITH POSSESSION,,21-Jun-2002,,,2002,True,False,render_gcs_ingest
931080500074,3,WILL,KHURDA,KHURDA(BBSR),OTHER DEED,15-Jul-2005,15-Jul-2005,,74,2005,True,True,render_gcs_ingest
940729800053,4,MISC,JAGATSINGHPUR,JAGATSINGHPUR,GENERAL AGREEMENT,18-Dec-1998,18-Dec-1998,75000,53,1998,True,True,render_gcs_ingest
940469600013,4,MISC,CUTTACK,NIALI,OTHER DEED,16-May-1996,15-May-1996,,13,1996,True,True,render_gcs_ingest
940970200003,4,MISC,UNKNOWN,UNKNOWN,GENERAL POA WITHOUT PROPERTY,,,,,2002,True,True,render_gcs_ingest
940069700065,4,MISC,UNKNOWN,UNKNOWN,POA WITHOUT POSSESSION,17-Jul-1997,05-Jul-1997,,65,1997,True,True,render_gcs_ingest
940390200180,4,MISC,UNKNOWN,UNKNOWN,GENERAL POA WITHOUT PROPERTY,,,,,2002,True,True,render_gcs_ingest
940609700333,4,MISC,GANJAM,UNKNOWN,GENERAL POA WITHOUT PROPERTY,,,,333,1997,True,True,render_gcs_ingest
940889600015,4,MISC,UNKNOWN,BHAWANIPATNA,PARTNERSHIP MORE THAN RS.500,,,100000,,1996,True,True,render_gcs_ingest
941080200727,4,MISC,UNKNOWN,UNKNOWN,GENERAL AGREEMENT,,,,,2002,True,True,render_gcs_ingest
930390300023,3,WILL,CUTTACK,CUTTACK,OTHER DEED,,,,23,,True,True,render_gcs_ingest
940100200022,4,MISC,BALASORE,JALESWARPUR,REGISTRATION OF MARRIAGE U/S 15,31-May-2002,31-May-2002,,22,2002,True,True,render_gcs_ingest
940750200034,4,MISC,JAGATSINGHPUR,KUJANGA,GENERAL POA WITHOUT PROPERTY,,,,,2002,True,True,render_gcs_ingest
930600400135,3,WILL,GANJAM,BERHAMPUR-II,OTHER DEED,,,,135,2004,True,True,render_gcs_ingest
941139600624,4,MISC,KHURDA,KHANDAGIRI,OTHER DEED,20-Nov-1996,20-Nov-1996,,624,1996,True,True,render_gcs_ingest
941080200555,4,MISC,KHURDA,KHURDA(BBSR),GENERAL AGREEMENT,18-Mar-2002,11-Mar-2002,385000,555,2002,True,True,render_gcs_ingest
941080200322,4,MISC,KHURDA,KHURDA(BBSR),OTHER DEED,07-Feb-2002,07-Feb-2002,,322,2002,True,True,render_gcs_ingest
940799600002,4,MISC,JAJPUR,BARACHANA,GENERAL POA WITHOUT PROPERTY,03-Feb-1996,03-Feb-1996,,2,1996,True,True,render_gcs_ingest
940610200163,4,MISC,GANJAM,BERHAMPUR-I,GENERAL POA WITHOUT PROPERTY,31-Dec-2002,31-Dec-2002,,163,2002,True,True,render_gcs_ingest
941080200598,4,MISC,KHURDA,KHURDA(BBSR),GENERAL AGREEMENT,20-Mar-2002,15-Mar-2002,,598,2002,True,True,render_gcs_ingest
941089600691,4,MISC,UNKNOWN,KHURDA(BBSR),GENERAL AGREEMENT,,,75000,,1996,True,True,render_gcs_ingest
940390200159,4,MISC,UNKNOWN,UNKNOWN,GENERAL AGREEMENT,,,145000,,2002,True,True,render_gcs_ingest
930600400148,3,WILL,GANJAM,BERHAMPUR-II,OTHER DEED,11-Jun-2004,11-Jun-2004,,148,2004,True,True,render_gcs_ingest
940390200007,4,MISC,CUTTACK,CUTTACK,GENERAL AGREEMENT,02-Jan-2002,02-Jan-2002,100000,7,2002,True,True,render_gcs_ingest
940609700369,4,MISC,GANJAM,BERHAMPUR-II,GENERAL POA WITHOUT PROPERTY,31-Oct-1997,31-Oct-1997,,369,1997,True,False,render_gcs_ingest
941080200575,4,MISC,KHURDA,KHURDA(BBSR),GENERAL AGREEMENT,19-Mar-2002,13-Mar-2002,171250,575,2002,True,True,render_gcs_ingest
940559600036,4,MISC,UNKNOWN,UNKNOWN,GENERAL POA WITHOUT PROPERTY,16-Nov-1996,16-Nov-1996,,36,1996,True,True,render_gcs_ingest
940089600003,4,MISC,BALASORE,BASTA,GENERAL POA WITHOUT PROPERTY,29-Jan-1996,29-Jan-1996,,3,1996,True,True,render_gcs_ingest
941080200177,4,MISC,KHURDA,KHURDA(BBSR),OTHER DEED,05-Feb-2002,25-Jan-2002,,177,2002,True,True,render_gcs_ingest
940399800110,4,MISC,UNKNOWN,UNKNOWN,GENERAL AGREEMENT,,,,,,True,True,render_gcs_ingest
940399700199,4,MISC,CUTTACK,CUTTACK,GENERAL AGREEMENT,02-May-1997,02-May-1997,89000,199,1997,True,True,render_gcs_ingest
910110300174,1,SALE,BALASORE,KHAIRA,LEASE WITH ADVANCE ONLY(IMMOVABLE),30-Jan-2003,30-Jan-2003,1062,174,2003,True,False,render_gcs_ingest
910010702706,1,SALE,UNKNOWN,UNKNOWN,SALE IMMOVABLE,,,,,2007,True,False,render_gcs_ingest
910010402038,1,SALE,UNKNOWN,UNKNOWN,SALE IMMOVABLE,,08-Jul-2004,,,2004,True,True,render_gcs_ingest
910069702600,1,SALE,UNKNOWN,UNKNOWN,SALE IMMOVABLE,,,,,1997,True,True,render_gcs_ingest
910010501462,1,SALE,ANGUL,UNKNOWN,SALE IMMOVABLE,,05-Apr-2005,25300,,2005,True,True,render_gcs_ingest
911130506896,1,SALE,KHURDA,KHANDAGIRI,SALE IMMOVABLE,11-Sep-2005,11-Sep-2005,50000,6896,2005,True,True,render_gcs_ingest
910710700609,1,SALE,UNKNOWN,UNKNOWN,SALE IMMOVABLE,,,,,2007,True,True,render_gcs_ingest
910010902328,1,SALE,UNKNOWN,UNKNOWN,SALE IMMOVABLE,,,3850,,2009,True,True,render_gcs_ingest
930719500007,3,WILL,GANJAM,CHIKITI,SALE IMMOVABLE,08-Nov-1995,08-Nov-1995,0,7,1995,True,True,render_gcs_ingest
910010901052,1,SALE,UNKNOWN,UNKNOWN,SALE IMMOVABLE,,02-Mar-2009,21120,,2009,True,True,render_gcs_ingest
910060402591,1,SALE,UNKNOWN,BALASORE,LEASE ADVANCE WITH RENT IMMOVABLE,,08-Apr-2004,1500,2591,2004,True,True,render_gcs_ingest
910010500739,1,SALE,UNKNOWN,UNKNOWN,SALE IMMOVABLE,,,,,2005,True,True,render_gcs_ingest
910620100244,1,SALE,GANJAM,BUGUDA,SALE IMMOVABLE,,,0,244,2000,True,True,render_gcs_ingest
910380500500,1,SALE,BOUDH,KANTAMAL,LEASE WITH ADVANCE ONLY(IMMOVABLE),18-May-2005,23-May-2005,0,500,2005,True,True,render_gcs_ingest
910050401665,1,SALE,UNKNOWN,TALCHER,SALE IMMOVABLE,26-Jan-2004,26-Jan-2004,,,2004,True,True,render_gcs_ingest
910020300819,1,SALE,ANGUL,UNKNOWN,SALE IMMOVABLE,30-Apr-2003,30-Apr-2003,26400,,2003,True,True,render_gcs_ingest
910060703712,1,SALE,BALASORE,BALASORE,SALE IMMOVABLE,23-Jun-2007,,37500,,2007,True,False,render_gcs_ingest
911170100803,1,SALE,UNKNOWN,KORAPUT(JEYPORE),GIFT IMMOVABLE,13-Mar-2001,,16000,,2001,True,True,render_gcs_ingest
910010700351,1,SALE,UNKNOWN,UNKNOWN,SALE IMMOVABLE,,,,,,True,True,render_gcs_ingest
911170301757,1,SALE,UNKNOWN,UNKNOWN,SALE IMMOVABLE,09-Sep-2003,,20000,1757,2003,True,True,render_gcs_ingest
931089500037,3,WILL,UNKNOWN,UNKNOWN,OPEN WILL,,29-Nov-1995,,,1995,True,True,render_gcs_ingest
930559700004,3,WILL,GAJAPATI,PARALAKHEMUNDI,CANCELLATION OF OPEN WILL,05-Mar-1997,05-Mar-1997,,4,1997,True,True,render_gcs_ingest
930619900082,3,WILL,GANJAM,BERHAMPUR-I,OPEN WILL,21-Jul-1999,06-Jul-1999,,82,1999,True,True,render_gcs_ingest
931620900125,3,WILL,SAMBALPUR,SAMBALPUR,OPEN WILL,,,,,2009,True,True,render_gcs_ingest
930579800015,3,WILL,GANJAM,CHHATRAPUR,OPEN WILL,18-Apr-1998,18-Apr-1998,,15,1998,True,True,render_gcs_ingest
931700700228,3,WILL,SUNDARGARH,UNKNOWN,OPEN WILL,,,,,2007,True,True,render_gcs_ingest
930579800046,3,WILL,UNKNOWN,UNKNOWN,OPEN WILL,,28-Jul-1998,,,1998,True,True,render_gcs_ingest
930639900023,3,WILL,UNKNOWN,DIGAPAHANDI,OPEN WILL,25-Jun-1999,,,23,1999,True,True,render_gcs_ingest
931700200067,3,WILL,SUNDARGARH,SUNDERGARH,OPEN WILL,01-Oct-2002,01-Oct-2002,,67,2002,True,True,render_gcs_ingest
930720000004,3,WILL,JAGATSINGHPUR,JAGATSINGHPUR,OPEN WILL,,19-Oct-2000,,,2000,True,True,render_gcs_ingest
931200600015,3,WILL,KORAPUT,KOTPAD,OPEN WILL,,21-Mar-2006,,,2006,True,True,render_gcs_ingest
931700900103,3,WILL,UNKNOWN,UNKNOWN,OPEN WILL,,,,,2009,True,True,render_gcs_ingest
